,Année,Alerte,Département,Commune,Surface (ha),Nature,Précision de la donnée
,2023,18/07/2023 12:31,56,Caden,0.0700,-,-
,2023,18/07/2023 13:50,74,Glières-Val-de-Borne,0.0010,Involontaire (particulier),-
,2023,18/07/2023 14:26,11,Gardie,0.2000,-,-
,2023,18/07/2023 16:52,30,Bessèges,0.1000,-,-
,2023,18/07/2023 17:03,13,Marseille,0.0020,-,-
,2023,18/07/2023 17:56,11,Portel-des-Corbières,0.0300,-,-
,2023,18/07/2023 21:02,28,Tremblay-les-Villages,2.7000,-,-
,2023,18/07/2023 21:31,33,Pauillac,0.0006,-,-
,2023,18/07/2023 22:57,11,Saint-Marcel-sur-Aude,2.2640,-,-
,2023,19/07/2023 05:26,11,Capendu,0.6936,-,-
,2023,19/07/2023 10:13,2A,Ajaccio,0.0020,Involontaire (travaux),-
,2023,19/07/2023 10:54,54,Arnaville,0.1850,Malveillance,-
,2023,19/07/2023 11:37,05,Villar-Loubière,0.0004,Naturelle,-
,2023,19/07/2023 12:27,13,Aix-en-Provence,0.5000,Involontaire (travaux),-
,2023,19/07/2023 15:21,13,Martigues,0.0010,-,-
,2023,19/07/2023 15:28,91,Ollainville,11.0000,-,-
,2023,19/07/2023 15:38,06,Saint-Sauveur-sur-Tinée,0.0200,-,-
,2023,19/07/2023 17:11,86,Millac,1.0000,-,-
,2023,19/07/2023 18:30,34,Aumes,0.0485,Involontaire (travaux),-
,2023,20/07/2023 00:50,34,Balaruc-le-Vieux,0.2251,Malveillance,-
,2023,20/07/2023 02:30,2A,Renno,0.1500,Malveillance,-
,2023,20/07/2023 03:11,2B,Aregno,0.0100,-,-
,2023,20/07/2023 05:57,49,Noyant-Villages,2.0000,-,-
,2023,20/07/2023 09:11,2B,Aghione,0.0010,Malveillance,-
,2023,20/07/2023 10:14,83,Les Arcs,0.0030,Involontaire (particulier),Données partielles ou non valides
,2023,20/07/2023 10:52,13,Lançon-Provence,0.0020,Involontaire (particulier),-
,2023,20/07/2023 13:38,83,Solliès-Ville,0.0050,-,Données partielles ou non valides
,2023,20/07/2023 13:42,52,Rouelles,11.0000,-,-
,2023,20/07/2023 14:20,56,Guidel,0.0010,-,-
,2023,20/07/2023 14:49,83,Claviers,0.0003,-,Données partielles ou non valides
,2023,20/07/2023 14:54,13,Lambesc,0.0750,Involontaire (travaux),-
,2023,20/07/2023 15:15,13,Septèmes-les-Vallons,0.0050,Involontaire (particulier),-
,2023,20/07/2023 15:25,91,Saulx-les-Chartreux,0.3000,-,-
,2023,20/07/2023 16:29,40,Perquie,0.0050,Involontaire (particulier),-
,2023,20/07/2023 16:38,07,Marcols-les-Eaux,0.0400,-,-
,2023,20/07/2023 17:14,41,Azé,0.0500,-,-
,2023,20/07/2023 17:50,38,Veyssilieu,0.0020,-,-
,2023,20/07/2023 18:12,34,Saint-Guiraud,0.1506,Involontaire (particulier),-
,2023,20/07/2023 19:02,84,Puyvert,0.0150,Malveillance,-
,2023,20/07/2023 21:12,66,Elne,1.0000,Malveillance,-
,2023,20/07/2023 23:25,83,Toulon,0.0150,-,Données partielles ou non valides
,2023,20/07/2023 23:43,2A,Zonza,0.0100,Malveillance,-
,2023,21/07/2023 00:08,83,Toulon,0.0015,-,Données partielles ou non valides
,2023,21/07/2023 02:53,74,Passy,0.0010,Malveillance,-
,2023,21/07/2023 04:26,83,Toulon,0.0200,-,Données partielles ou non valides
,2023,21/07/2023 04:48,26,Claveyson,0.5000,-,-
,2023,21/07/2023 07:20,38,Sainte-Agnès,0.0020,Naturelle,-
,2023,21/07/2023 07:33,38,Theys,0.0010,Naturelle,-
,2023,21/07/2023 12:15,88,Saint-Dié-des-Vosges,0.0001,-,-
,2023,21/07/2023 15:04,83,Hyères,0.0100,-,Données partielles ou non valides
,2023,21/07/2023 16:29,66,Saint-André,0.0300,Malveillance,-
,2023,21/07/2023 16:31,11,Saint-Marcel-sur-Aude,8.5900,Malveillance,-
,2023,21/07/2023 16:58,16,Saint-Laurent-de-Céris,1.5300,-,-
,2023,21/07/2023 17:29,34,Nissan-lez-Enserune,33.5000,Involontaire (particulier),-
,2023,21/07/2023 17:35,11,Moussan,0.0509,Malveillance,-
,2023,21/07/2023 17:57,83,Hyères,0.0001,-,Données partielles ou non valides
,2023,21/07/2023 19:37,2B,Oletta,0.1000,Malveillance,-
,2023,21/07/2023 21:27,13,Martigues,0.0020,Malveillance,-
,2023,22/07/2023 06:07,2B,Santo-Pietro-di-Tenda,0.0490,-,-
,2023,22/07/2023 12:17,72,La Flèche,0.1000,-,-
,2023,22/07/2023 14:28,2B,Linguizzetta,0.0150,Malveillance,-
,2023,22/07/2023 14:58,83,La Seyne-sur-Mer,0.0050,-,Données partielles ou non valides
,2023,22/07/2023 15:32,13,Saint-Rémy-de-Provence,0.1000,Involontaire (travaux),-
,2023,22/07/2023 15:53,85,Jard-sur-Mer,0.0020,-,-
,2023,22/07/2023 16:17,13,Marseille,0.1000,Involontaire (particulier),-
,2023,22/07/2023 16:36,84,Caseneuve,0.0170,-,-
,2023,22/07/2023 16:36,26,Montélimar,0.1000,-,-
,2023,22/07/2023 17:32,83,Évenos,0.0020,-,Données partielles ou non valides
,2023,22/07/2023 19:30,13,Septèmes-les-Vallons,0.0002,Malveillance,-
,2023,22/07/2023 21:01,05,Valserres,0.0002,Involontaire (particulier),-
,2023,22/07/2023 21:08,72,La Flèche,0.0020,-,-
,2023,22/07/2023 23:30,16,Maine-de-Boixe,0.5000,-,-
,2023,23/07/2023 01:04,16,Bardenac,0.1000,-,-
,2023,23/07/2023 01:55,22,Hénansal,0.0100,-,-
,2023,23/07/2023 04:18,85,Saint-Hilaire-de-Riez,0.0200,-,-
,2023,23/07/2023 06:10,41,Mesland,0.0050,-,-
,2023,23/07/2023 09:55,48,Saint-Pierre-des-Tripiers,0.0300,Involontaire (particulier),-
,2023,23/07/2023 10:01,74,Monnetier-Mornex,0.0010,-,-
,2023,23/07/2023 11:08,41,Pontlevoy,0.0002,-,-
,2023,23/07/2023 11:28,30,Montignargues,0.0759,-,-
,2023,23/07/2023 11:30,22,Rostrenen,0.0050,-,-
,2023,23/07/2023 12:00,90,Riervescemont,0.0015,-,-
,2023,23/07/2023 13:00,30,Montignargues,0.7893,-,-
,2023,23/07/2023 14:03,85,La Tranche-sur-Mer,0.0300,-,-
,2023,23/07/2023 14:10,74,Arâches-la-Frasse,0.3500,Naturelle,-
,2023,23/07/2023 14:28,12,Millau,2.1500,-,-
,2023,23/07/2023 15:09,47,Fumel,6.0000,-,-
,2023,23/07/2023 15:58,48,Cassagnas,0.0050,Accidentelle,-
,2023,23/07/2023 16:39,49,Baugé-en-Anjou,0.1500,-,-
,2023,23/07/2023 17:28,13,Istres,0.0005,-,-
,2023,23/07/2023 19:44,34,Montblanc,0.0870,Malveillance,-
,2023,23/07/2023 20:42,74,Saint-Laurent,0.0700,-,-
,2023,24/07/2023 00:54,2B,Lavatoggio,0.0400,Malveillance,-
,2023,24/07/2023 02:23,07,Saint-Remèze,0.0200,-,-
,2023,24/07/2023 05:02,06,Conségudes,0.0300,Naturelle,-
,2023,24/07/2023 05:28,06,Blausasc,0.0020,Naturelle,-
,2023,24/07/2023 07:37,06,Saorge,0.0100,Naturelle,-
,2023,24/07/2023 11:27,06,L'Escarène,0.0100,Naturelle,-
,2023,24/07/2023 12:21,34,Murviel-lès-Montpellier,0.0010,Accidentelle,-
,2023,24/07/2023 13:29,06,La Brigue,0.0100,Naturelle,-
,2023,24/07/2023 13:36,41,Montrichard Val de Cher,0.0025,-,-
,2023,24/07/2023 16:34,06,Le Mas,0.0015,Naturelle,-
,2023,24/07/2023 16:55,34,Juvignac,0.0469,-,-
,2023,24/07/2023 17:24,40,Mézos,0.4000,-,-
,2023,24/07/2023 19:05,13,Martigues,0.0300,Malveillance,-
,2023,25/07/2023 06:16,84,Puget,0.0170,Malveillance,-
,2023,25/07/2023 07:05,13,Marseille,0.0100,-,-
,2023,25/07/2023 08:09,83,Hyères,0.0070,-,Données partielles ou non valides
,2023,25/07/2023 09:53,06,Aiglun,0.1000,Naturelle,-
,2023,25/07/2023 11:16,83,Les Arcs,0.0031,Involontaire (particulier),Données partielles ou non valides
,2023,25/07/2023 12:04,06,Breil-sur-Roya,0.2000,Naturelle,-
,2023,25/07/2023 12:29,06,Bairols,75.1200,Naturelle,-
,2023,25/07/2023 12:58,83,Les Arcs,0.0005,-,Données partielles ou non valides
,2023,25/07/2023 13:00,83,Les Arcs,0.1426,Involontaire (particulier),Données partielles ou non valides
,2023,25/07/2023 13:58,83,Draguignan,0.0977,-,Données partielles ou non valides
,2023,25/07/2023 15:06,83,Montauroux,0.0005,Involontaire (particulier),Données partielles ou non valides
,2023,25/07/2023 15:19,06,Cagnes-sur-Mer,6.2900,-,-
,2023,25/07/2023 15:22,66,Argelès-sur-Mer,0.6700,Malveillance,-
,2023,25/07/2023 15:44,13,Saint-Antonin-sur-Bayon,0.0020,Involontaire (particulier),-
,2023,25/07/2023 15:58,04,Entrepierres,0.0909,-,-
,2023,25/07/2023 16:04,83,Roquebrune-sur-Argens,0.0074,-,Données partielles ou non valides
,2023,25/07/2023 16:59,11,Laure-Minervois,0.0150,-,-
,2023,25/07/2023 17:30,13,Velaux,1.5500,Accidentelle,-
,2023,25/07/2023 18:00,30,Saint-Césaire-de-Gauzignan,0.3147,-,-
,2023,25/07/2023 18:40,30,Générargues,0.0137,Accidentelle,-
,2023,25/07/2023 18:40,13,Meyrargues,0.0030,-,-
,2023,25/07/2023 18:50,13,Velaux,0.0002,Malveillance,-
,2023,25/07/2023 19:05,83,La Londe-les-Maures,0.7607,Involontaire (particulier),Données partielles ou non valides
,2023,25/07/2023 19:14,83,Le Muy,0.0003,-,Données partielles ou non valides
,2023,25/07/2023 19:25,06,Villefranche-sur-Mer,0.0100,Accidentelle,-
,2023,25/07/2023 19:49,2B,Furiani,1.8000,Involontaire (particulier),-
,2023,25/07/2023 22:15,2B,Pigna,162.3100,Malveillance,-
,2023,25/07/2023 22:29,30,Gagnières,0.0094,-,-
,2023,25/07/2023 22:30,13,Gignac-la-Nerthe,0.0200,-,-
,2023,25/07/2023 22:56,34,La Tour-sur-Orb,0.0523,Malveillance,-
,2023,26/07/2023 00:12,2A,Zonza,0.0276,Malveillance,-
,2023,26/07/2023 01:10,2B,Rogliano,0.0005,-,-
,2023,26/07/2023 02:11,06,Tourrette-Levens,7.0200,-,-
,2023,26/07/2023 03:59,2A,Conca,1.2000,Malveillance,-
,2023,26/07/2023 04:10,2A,Conca,1.2000,Malveillance,-
,2023,26/07/2023 11:45,2B,Oletta,0.1000,Malveillance,-
,2023,26/07/2023 11:52,49,Courléon,0.0500,Malveillance,-
,2023,26/07/2023 16:30,13,Les Pennes-Mirabeau,0.3000,-,-
,2023,26/07/2023 16:30,13,Marseille,20.0400,-,-
,2023,26/07/2023 16:41,44,Le Pallet,0.5000,-,-
,2023,26/07/2023 16:57,2A,Pianottoli-Caldarello,4.0000,Involontaire (particulier),-
,2023,26/07/2023 17:25,86,Paizay-le-Sec,0.0008,-,-
,2023,26/07/2023 17:40,33,Saint-Denis-de-Pile,0.0020,-,-
,2023,26/07/2023 18:18,07,Ruoms,0.0500,-,-
,2023,26/07/2023 19:00,13,Gardanne,0.0010,Accidentelle,-
,2023,26/07/2023 21:19,83,Hyères,0.0050,-,Données partielles ou non valides
,2023,26/07/2023 22:56,13,Trets,0.1200,-,-
,2023,26/07/2023 23:00,83,Châteaudouble,0.0011,Involontaire (particulier),Données partielles ou non valides
,2023,26/07/2023 23:50,2B,Vignale,0.0600,-,-
,2023,27/07/2023 05:43,34,Montarnaud,0.9321,Malveillance,-
,2023,27/07/2023 09:38,06,Daluis,0.0200,-,-
,2023,27/07/2023 11:44,06,Saint-Étienne-de-Tinée,0.0005,Naturelle,-
,2023,27/07/2023 13:15,13,Lançon-Provence,33.8500,Accidentelle,-
,2023,27/07/2023 13:16,83,Brignoles,0.0002,-,Données partielles ou non valides
,2023,27/07/2023 13:21,83,Les Adrets-de-l'Estérel,0.0065,Involontaire (particulier),Données partielles ou non valides
,2023,27/07/2023 13:39,34,Aspiran,5.5997,Involontaire (travaux),-
,2023,27/07/2023 15:12,06,Duranus,0.0100,Naturelle,-
,2023,27/07/2023 16:29,26,Pierrelongue,1.3600,Malveillance,-
,2023,27/07/2023 21:51,66,Opoul-Périllos,0.1000,Naturelle,-
,2023,28/07/2023 11:44,66,Villefranche-de-Conflent,0.0005,Naturelle,-
,2023,28/07/2023 13:46,2A,Tasso,0.0150,-,-
,2023,28/07/2023 16:10,12,Millau,1.0000,-,-
,2023,28/07/2023 16:23,07,Valvignères,4.0000,-,-
,2023,29/07/2023 00:16,33,Coimères,0.1500,Malveillance,-
,2023,29/07/2023 01:00,17,Saint-Palais-de-Négrignac,0.0283,-,-
,2023,29/07/2023 01:00,17,Saint-Palais-de-Négrignac,0.0624,-,-
,2023,29/07/2023 01:00,17,Chevanceaux,0.7090,Malveillance,-
,2023,29/07/2023 01:00,17,Chevanceaux,0.0532,Malveillance,-
,2023,29/07/2023 01:00,17,Chevanceaux,0.0784,Malveillance,-
,2023,29/07/2023 01:41,16,Guizengeard,0.4000,Malveillance,-
,2023,29/07/2023 02:52,40,Vielle-Soubiran,0.6000,Malveillance,-
,2023,29/07/2023 02:58,16,Yviers,1.5000,Malveillance,-
,2023,29/07/2023 08:04,11,Roquefort-des-Corbières,0.0020,-,-
,2023,29/07/2023 11:00,83,Ampus,0.0024,Involontaire (particulier),Données partielles ou non valides
,2023,29/07/2023 13:48,2B,Canale-di-Verde,12.5000,Accidentelle,-
,2023,29/07/2023 13:55,13,Marseille,0.0010,-,-
,2023,29/07/2023 14:34,2B,Linguizzetta,0.0600,-,-
,2023,29/07/2023 15:09,88,Hadigny-les-Verrières,0.0005,-,-
,2023,29/07/2023 16:30,05,Saint-Chaffrey,0.0005,Involontaire (particulier),-
,2023,29/07/2023 17:16,11,Lagrasse,0.3500,-,-
,2023,29/07/2023 18:28,34,Moulès-et-Baucels,0.9828,Naturelle,-
,2023,30/07/2023 00:03,83,Toulon,0.0005,-,Données partielles ou non valides
,2023,30/07/2023 00:16,13,Septèmes-les-Vallons,0.0015,-,-
,2023,30/07/2023 11:38,83,Villecroze,0.0392,Involontaire (particulier),Données partielles ou non valides
,2023,30/07/2023 12:51,13,Les Pennes-Mirabeau,1.8000,Involontaire (particulier),-
,2023,30/07/2023 14:27,83,Six-Fours-les-Plages,0.5213,Involontaire (particulier),Données partielles ou non valides
,2023,30/07/2023 14:28,48,Saint-Paul-le-Froid,0.4000,-,-
,2023,30/07/2023 16:12,13,Istres,0.0200,-,-
,2023,30/07/2023 17:33,2A,Petreto-Bicchisano,0.0010,-,-
,2023,30/07/2023 18:03,40,Azur,0.0025,-,-
,2023,30/07/2023 18:24,49,Seiches-sur-le-Loir,0.0020,-,-
,2023,30/07/2023 19:29,17,Clérac,0.0230,-,-
,2023,30/07/2023 20:35,40,Laluque,0.0015,Malveillance,-
,2023,30/07/2023 22:32,2A,Zicavo,0.6567,Malveillance,-
,2023,30/07/2023 23:00,2B,Lucciana,0.0020,-,-
,2023,30/07/2023 23:10,13,Istres,0.0500,-,-
,2023,31/07/2023 00:29,2B,Belgodère,0.1000,-,-
,2023,31/07/2023 00:56,83,Roquebrune-sur-Argens,0.8229,Accidentelle,Données partielles ou non valides
,2023,31/07/2023 01:03,2A,Renno,0.0070,-,-
,2023,31/07/2023 04:27,13,Marseille,0.0100,Malveillance,-
,2023,31/07/2023 08:50,2A,Calcatoggio,0.0010,Involontaire (particulier),-
,2023,31/07/2023 12:12,13,Châteauneuf-le-Rouge,0.9600,Accidentelle,-
,2023,31/07/2023 12:27,11,Peyriac-de-Mer,0.0020,Accidentelle,-
,2023,31/07/2023 14:15,11,Portel-des-Corbières,0.0030,Accidentelle,-
,2023,31/07/2023 15:27,04,Sainte-Croix-du-Verdon,0.0100,Accidentelle,-
,2023,31/07/2023 15:50,34,Poussan,0.6614,Malveillance,-
,2023,31/07/2023 16:20,2B,Corte,0.1000,Accidentelle,-
,2023,31/07/2023 16:39,83,Fréjus,0.0450,Involontaire (particulier),Données partielles ou non valides
,2023,31/07/2023 16:41,26,Charmes-sur-l'Herbasse,0.0003,-,-
,2023,31/07/2023 16:46,83,Puget-sur-Argens,0.0257,-,Données partielles ou non valides
,2023,31/07/2023 17:16,74,Gruffy,0.0500,-,-
,2023,31/07/2023 19:25,13,Miramas,0.0050,Malveillance,-
,2023,01/08/2023 00:25,34,Joncels,1.2415,Malveillance,-
,2023,01/08/2023 07:30,34,Lunel-Viel,0.4526,Accidentelle,-
,2023,01/08/2023 08:57,72,Écommoy,0.0020,-,-
,2023,01/08/2023 09:10,13,Gréasque,0.0001,Involontaire (particulier),-
,2023,01/08/2023 10:44,83,Sainte-Maxime,0.0050,Involontaire (travaux),Données partielles ou non valides
,2023,01/08/2023 14:19,11,Cuxac-d'Aude,0.8400,-,-
,2023,01/08/2023 14:53,06,Menton,0.0200,Involontaire (particulier),-
,2023,01/08/2023 15:16,83,Méounes-lès-Montrieux,0.0346,Involontaire (particulier),Données partielles ou non valides
,2023,01/08/2023 16:50,13,Marseille,0.0100,-,-
,2023,01/08/2023 19:16,83,La Motte,0.0100,Accidentelle,Données partielles ou non valides
,2023,01/08/2023 00:25,34,Joncels,1.2415,Malveillance,-
,2023,01/08/2023 07:30,34,Lunel-Viel,0.4526,Accidentelle,-
,2023,01/08/2023 08:57,72,Écommoy,0.0020,-,-
,2023,01/08/2023 09:10,13,Gréasque,0.0001,Involontaire (particulier),-
,2023,01/08/2023 10:44,83,Sainte-Maxime,0.0050,Involontaire (travaux),Données partielles ou non valides
,2023,01/08/2023 14:19,11,Cuxac-d'Aude,0.8400,-,-
,2023,01/08/2023 14:53,06,Menton,0.0200,Involontaire (particulier),-
,2023,01/08/2023 15:16,83,Méounes-lès-Montrieux,0.0346,Involontaire (particulier),Données partielles ou non valides
,2023,01/08/2023 16:50,13,Marseille,0.0100,-,-
,2023,01/08/2023 19:16,83,La Motte,0.0100,Accidentelle,Données partielles ou non valides
,2023,01/08/2023 20:36,83,Fréjus,0.0010,-,Données partielles ou non valides
,2023,01/08/2023 20:52,13,Septèmes-les-Vallons,0.6000,Involontaire (particulier),-
,2023,01/08/2023 20:53,38,Seyssuel,0.0100,-,-
,2023,01/08/2023 21:35,2A,Bonifacio,0.0240,-,-
,2023,02/08/2023 01:48,2B,Belgodère,0.6000,Involontaire (particulier),-
,2023,02/08/2023 09:15,30,Malons-et-Elze,0.2188,Malveillance,-
,2023,02/08/2023 10:24,06,Clans,0.0100,Naturelle,-
,2023,02/08/2023 10:26,83,Le Luc,0.0010,-,Données partielles ou non valides
,2023,02/08/2023 14:29,06,Saint-Étienne-de-Tinée,0.0090,-,-
,2023,02/08/2023 14:36,83,Le Cannet-des-Maures,0.0005,Malveillance,Données partielles ou non valides
,2023,02/08/2023 16:22,48,Gorges du Tarn Causses,0.1500,Involontaire (travaux),-
,2023,02/08/2023 20:15,83,Fréjus,0.0800,-,Données partielles ou non valides
,2023,02/08/2023 23:33,83,Méounes-lès-Montrieux,0.0005,-,Données partielles ou non valides
,2023,03/08/2023 14:06,83,Grimaud,0.0258,-,Données partielles ou non valides
,2023,03/08/2023 15:58,07,Saint-Péray,0.0100,Involontaire (travaux),-
,2023,03/08/2023 16:52,06,Lucéram,0.0200,-,-
,2023,03/08/2023 16:58,30,Colognac,0.0037,Involontaire (particulier),-
,2023,03/08/2023 17:53,83,La Farlède,0.0010,Involontaire (particulier),Données partielles ou non valides
,2023,03/08/2023 19:29,83,Roquebrune-sur-Argens,0.0002,-,Données partielles ou non valides
,2023,03/08/2023 21:53,13,Simiane-Collongue,0.0500,-,-
,2023,04/08/2023 00:59,34,Juvignac,0.5143,Malveillance,-
,2023,04/08/2023 01:04,66,Ille-sur-Têt,25.2600,Malveillance,-
,2023,04/08/2023 03:45,13,Fos-sur-Mer,0.0010,-,-
,2023,04/08/2023 10:45,13,Marseille,0.1400,-,-
,2023,04/08/2023 11:24,06,Lieuche,1.0800,-,-
,2023,04/08/2023 13:55,83,Fréjus,0.0010,-,Données partielles ou non valides
,2023,04/08/2023 13:59,06,Caussols,0.0500,Naturelle,-
,2023,04/08/2023 14:07,83,Tourtour,0.0162,Involontaire (particulier),Données partielles ou non valides
,2023,04/08/2023 14:25,13,Fos-sur-Mer,0.0300,-,-
,2023,04/08/2023 16:08,13,Istres,1.0000,-,-
,2023,04/08/2023 17:33,13,Tarascon,0.3000,-,-
,2023,04/08/2023 17:35,74,Thollon-les-Mémises,0.0060,Accidentelle,-
,2023,04/08/2023 18:19,13,Marseille,0.3000,-,-
,2023,04/08/2023 18:38,34,Olargues,0.0216,Malveillance,-
,2023,04/08/2023 18:50,13,Meyrargues,0.0050,Malveillance,-
,2023,04/08/2023 19:13,13,Venelles,0.0050,Involontaire (particulier),-
,2023,04/08/2023 19:40,66,Campôme,0.0600,-,-
,2023,04/08/2023 21:05,13,Simiane-Collongue,0.0300,Malveillance,-
,2023,04/08/2023 21:22,13,Simiane-Collongue,0.0300,Malveillance,-
,2023,04/08/2023 21:44,13,Simiane-Collongue,0.0100,Malveillance,-
,2023,04/08/2023 21:52,83,Tourves,0.0200,-,Données partielles ou non valides
,2023,04/08/2023 22:00,66,Saint-André,6.3300,Malveillance,-
,2023,04/08/2023 22:31,13,Mimet,0.0002,Malveillance,-
,2023,04/08/2023 22:40,13,Simiane-Collongue,0.0200,Malveillance,-
,2023,04/08/2023 23:15,13,Gardanne,1.0000,Malveillance,-
,2023,05/08/2023 00:16,13,La Bouilladisse,0.0010,Malveillance,-
,2023,05/08/2023 02:23,34,Villeneuve-lès-Béziers,12.4422,Accidentelle,-
,2023,05/08/2023 09:37,13,Grans,0.7000,Malveillance,-
,2023,05/08/2023 10:02,13,Aix-en-Provence,0.0200,-,-
,2023,05/08/2023 10:20,11,Luc-sur-Orbieu,0.0500,Accidentelle,-
,2023,05/08/2023 11:36,34,Lodève,0.1560,Involontaire (particulier),-
,2023,05/08/2023 12:46,07,Montselgues,0.0200,Accidentelle,-
,2023,05/08/2023 15:05,84,Bédoin,0.0800,Involontaire (particulier),-
,2023,05/08/2023 15:32,26,Vaunaveys-la-Rochette,1.0000,-,-
,2023,05/08/2023 17:34,13,Istres,0.2000,-,-
,2023,05/08/2023 18:45,13,Meyrargues,0.0500,Malveillance,-
,2023,05/08/2023 19:00,83,Rians,0.0676,Accidentelle,Données partielles ou non valides
,2023,05/08/2023 20:01,34,Montpeyroux,0.0771,Accidentelle,-
,2023,05/08/2023 20:24,83,Le Castellet,0.4885,Malveillance,Données partielles ou non valides
,2023,05/08/2023 21:44,13,Martigues,0.0100,Malveillance,-
,2023,05/08/2023 22:26,04,Dauphin,0.0010,Accidentelle,-
,2023,06/08/2023 00:37,13,Cassis,0.0200,-,-
,2023,06/08/2023 01:17,83,Bormes-les-Mimosas,0.0010,Involontaire (particulier),Données partielles ou non valides
,2023,06/08/2023 01:56,13,Aix-en-Provence,3.0000,Involontaire (particulier),-
,2023,06/08/2023 02:07,34,Aumelas,178.3200,Malveillance,-
,2023,06/08/2023 10:15,2A,Quenza,0.0030,Accidentelle,-
,2023,06/08/2023 10:59,2B,Borgo,2.0000,Malveillance,-
,2023,06/08/2023 11:55,2B,Oletta,0.2500,Malveillance,-
,2023,06/08/2023 13:13,83,La Croix-Valmer,0.0002,Involontaire (particulier),Données partielles ou non valides
,2023,06/08/2023 14:32,34,Montarnaud,4.0972,Accidentelle,-
,2023,06/08/2023 14:58,05,Réotier,1.1100,-,-
,2023,06/08/2023 15:06,06,Breil-sur-Roya,0.0010,Involontaire (particulier),-
,2023,06/08/2023 15:44,13,Rognac,20.8000,-,-
,2023,06/08/2023 16:01,83,Le Plan-de-la-Tour,0.0246,-,Données partielles ou non valides
,2023,06/08/2023 16:04,13,Ceyreste,0.0104,Involontaire (particulier),-
,2023,06/08/2023 16:14,13,Istres,0.0300,-,-
,2023,06/08/2023 16:16,34,Assas,17.0550,Accidentelle,-
,2023,06/08/2023 17:41,05,Briançon,0.0006,Naturelle,-
,2023,06/08/2023 17:46,83,Sanary-sur-Mer,0.0500,-,Données partielles ou non valides
,2023,06/08/2023 17:50,48,Ispagnac,0.1000,Accidentelle,-
,2023,06/08/2023 18:23,13,Meyrargues,0.0010,Malveillance,-
,2023,06/08/2023 18:33,83,Cogolin,0.0001,Malveillance,Données partielles ou non valides
,2023,06/08/2023 22:03,13,Saint-Mitre-les-Remparts,0.0100,Malveillance,-
,2023,06/08/2023 22:05,11,Luc-sur-Orbieu,0.5000,Malveillance,-
,2023,06/08/2023 22:43,13,Martigues,0.0500,Malveillance,-
,2023,07/08/2023 02:09,13,Cassis,0.0200,-,-
,2023,07/08/2023 07:15,66,Argelès-sur-Mer,0.0337,Malveillance,-
,2023,07/08/2023 10:22,06,Nice,0.2000,-,-
,2023,07/08/2023 11:02,83,Saint-Raphaël,0.0997,Involontaire (travaux),Données partielles ou non valides
,2023,07/08/2023 12:16,2A,Sarrola-Carcopino,1.0000,Malveillance,-
,2023,07/08/2023 12:52,83,Pierrefeu-du-Var,0.0015,-,Données partielles ou non valides
,2023,07/08/2023 13:16,83,Fréjus,0.0001,-,Données partielles ou non valides
,2023,07/08/2023 13:58,83,La Crau,0.0600,-,Données partielles ou non valides
,2023,07/08/2023 15:28,05,Gap,0.0508,Malveillance,-
,2023,07/08/2023 15:37,47,Aubiac,0.1500,Involontaire (travaux),-
,2023,07/08/2023 15:39,11,Bages,3.8260,-,-
,2023,07/08/2023 16:02,07,Vinezac,0.5000,Malveillance,-
,2023,07/08/2023 16:02,30,Estézargues,0.3882,Accidentelle,-
,2023,07/08/2023 16:03,11,Ginestas,0.0500,-,-
,2023,07/08/2023 16:35,83,Les Arcs,0.4520,Involontaire (particulier),Données partielles ou non valides
,2023,07/08/2023 16:43,84,Malaucène,0.0100,Accidentelle,-
,2023,07/08/2023 17:27,83,Gassin,0.0100,Involontaire (travaux),Données partielles ou non valides
,2023,07/08/2023 18:41,83,Ramatuelle,0.0050,-,Données partielles ou non valides
,2023,07/08/2023 18:45,13,Grans,0.0020,Malveillance,-
,2023,07/08/2023 19:00,83,Bagnols-en-Forêt,0.0378,Malveillance,Données partielles ou non valides
,2023,07/08/2023 19:44,83,Tourrettes,0.0300,-,Données partielles ou non valides
,2023,07/08/2023 19:55,83,Pierrefeu-du-Var,0.0002,-,Données partielles ou non valides
,2023,07/08/2023 20:46,26,Venterol,0.0030,-,-
,2023,08/08/2023 04:33,17,La Genétouze,0.6969,-,-
,2023,08/08/2023 04:33,17,La Genétouze,1.5000,-,-
,2023,08/08/2023 05:37,16,Rioux-Martin,0.4700,Malveillance,-
,2023,08/08/2023 08:37,83,Saint-Raphaël,0.0001,-,Données partielles ou non valides
,2023,08/08/2023 09:14,34,Clermont-l'Hérault,1.5356,Malveillance,-
,2023,08/08/2023 11:10,83,Sanary-sur-Mer,0.0200,Malveillance,Données partielles ou non valides
,2023,08/08/2023 13:03,13,Meyrargues,0.0500,Malveillance,-
,2023,08/08/2023 14:22,83,Toulon,0.0001,-,Données partielles ou non valides
,2023,08/08/2023 14:30,2B,Linguizzetta,0.0010,-,-
,2023,08/08/2023 15:36,71,Blanot,6.0000,-,-
,2023,08/08/2023 15:47,34,Liausson,1.1754,Involontaire (particulier),-
,2023,08/08/2023 16:14,26,Puygiron,0.5000,Malveillance,-
,2023,08/08/2023 16:24,12,Nant,1.0000,-,-
,2023,08/08/2023 16:35,48,Cans et Cévennes,0.0280,Involontaire (travaux),-
,2023,08/08/2023 17:34,04,Thoard,0.0020,Malveillance,-
,2023,08/08/2023 17:57,16,Torsac,0.0050,Involontaire (particulier),-
